job_uid,skill_raw,skill_normalized,skill_source
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Operating Systems,operating systems,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Customer Service,customer service,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Health Care,health care,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Backup,backup,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,SAS Cloud Analytic Services,sas cloud analytic services,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,DoD,dod,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Security Clearance,security clearance,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Training,training,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Life Insurance,life insurance,skills
dice_2f650ae7-c53f-4639-9c62-10af29e2099a,Payments,payments,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Emerging Technologies,emerging technologies,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Analytics,analytics,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Programming Languages,programming languages,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,FOCUS,focus,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Continuous Integration,continuous integration,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Continuous Delivery,continuous delivery,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Partnership,partnership,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Mentorship,mentorship,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Machine Learning (ML),machine learning (ml),skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Microservices,microservices,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Collaboration,collaboration,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Big Data,big data,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Application Development,application development,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Python,python,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,SQL,sql,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Scala,scala,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Java,java,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Cloud Computing,cloud computing,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Amazon Web Services,amazon web services,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Microsoft Azure,microsoft azure,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Google Cloud,google cloud,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Google Cloud Platform,google cloud platform,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Apache Kafka,apache kafka,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Apache Spark,apache spark,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Apache Flink,apache flink,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Real-time,real-time,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Streaming,streaming,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,NoSQL,nosql,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Amazon DynamoDB,amazon dynamodb,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Data Warehouse,data warehouse,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Amazon Redshift,amazon redshift,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Snow Flake Schema,snow flake schema,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Unix,unix,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Linux,linux,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Shell Scripting,shell scripting,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Agile,agile,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Employment Authorization,employment authorization,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Elasticsearch,elasticsearch,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Management,management,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Immigration,immigration,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,SAP BASIS,sap basis,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Law,law,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Screening,screening,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Technical Support,technical support,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Recruiting,recruiting,skills
dice_989e8338-a372-43d3-bd1f-dff2f89653f9,Finance,finance,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Communication,communication,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,5S,5s,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Accounting,accounting,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Business Analysis,business analysis,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Business Analytics,business analytics,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Business Process,business process,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Information Technology,information technology,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,JIRA,jira,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Leadership,leadership,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Lean Methodology,lean methodology,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Presentations,presentations,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Process Mapping,process mapping,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Process Reengineering,process reengineering,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Public Sector,public sector,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Salesforce.com,salesforce.com,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Six Sigma,six sigma,skills
dice_c4850e73-b490-4c2e-a3e8-9e30bc4ee3c4,Test Cases,test cases,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Computer Graphics,computer graphics,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Deep Learning,deep learning,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Robotics,robotics,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Artificial Intelligence,artificial intelligence,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Kernel Programming,kernel programming,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Integrated Circuit,integrated circuit,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,System On A Chip,system on a chip,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Expect,expect,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Modeling,modeling,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,GPU,gpu,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Science,science,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Computer Science,computer science,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Computer Engineering,computer engineering,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Software Development,software development,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Parallel Computing,parallel computing,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Operating Systems,operating systems,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Debugging,debugging,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Multitasking,multitasking,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,FOCUS,focus,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Communication,communication,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,CUDA,cuda,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Computer Hardware,computer hardware,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Emulation,emulation,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Linux,linux,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Android,android,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Google Chrome,google chrome,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Microsoft Windows,microsoft windows,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Recruiting,recruiting,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Promotions,promotions,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,SAP BASIS,sap basis,skills
dice_abe581e5-983a-4618-b70e-f16c1b6b0b5a,Law,law,skills
dice_620931b2-6fcd-47c4-abb0-15eede925b6b,AWS,aws,skills
dice_620931b2-6fcd-47c4-abb0-15eede925b6b,angular,angular,skills
dice_620931b2-6fcd-47c4-abb0-15eede925b6b,node.js,node.js,skills
dice_dc755338-112d-437e-8155-25890098bea6,Research,research,skills
dice_dc755338-112d-437e-8155-25890098bea6,Teaching,teaching,skills
dice_dc755338-112d-437e-8155-25890098bea6,FOCUS,focus,skills
dice_dc755338-112d-437e-8155-25890098bea6,Security Controls,security controls,skills
dice_dc755338-112d-437e-8155-25890098bea6,Project Management,project management,skills
dice_dc755338-112d-437e-8155-25890098bea6,Documentation,documentation,skills
dice_dc755338-112d-437e-8155-25890098bea6,Computer Science,computer science,skills
dice_dc755338-112d-437e-8155-25890098bea6,IT Management,it management,skills
dice_dc755338-112d-437e-8155-25890098bea6,Mentorship,mentorship,skills
dice_dc755338-112d-437e-8155-25890098bea6,System Security,system security,skills
dice_dc755338-112d-437e-8155-25890098bea6,SCA,sca,skills
dice_dc755338-112d-437e-8155-25890098bea6,Auditing,auditing,skills
dice_dc755338-112d-437e-8155-25890098bea6,CyberArk,cyberark,skills
dice_dc755338-112d-437e-8155-25890098bea6,SIEM,siem,skills
dice_dc755338-112d-437e-8155-25890098bea6,Splunk,splunk,skills
dice_dc755338-112d-437e-8155-25890098bea6,Identity Management,identity management,skills
dice_dc755338-112d-437e-8155-25890098bea6,Cloud Computing,cloud computing,skills
dice_dc755338-112d-437e-8155-25890098bea6,Amazon Web Services,amazon web services,skills
dice_dc755338-112d-437e-8155-25890098bea6,Google Cloud Platform,google cloud platform,skills
dice_dc755338-112d-437e-8155-25890098bea6,Google Cloud,google cloud,skills
dice_dc755338-112d-437e-8155-25890098bea6,Management,management,skills
dice_dc755338-112d-437e-8155-25890098bea6,Authentication,authentication,skills
dice_dc755338-112d-437e-8155-25890098bea6,SAML,saml,skills
dice_dc755338-112d-437e-8155-25890098bea6,OAuth,oauth,skills
dice_dc755338-112d-437e-8155-25890098bea6,OIDC,oidc,skills
dice_dc755338-112d-437e-8155-25890098bea6,Microsoft Windows,microsoft windows,skills
dice_dc755338-112d-437e-8155-25890098bea6,Linux,linux,skills
dice_dc755338-112d-437e-8155-25890098bea6,Active Directory,active directory,skills
dice_dc755338-112d-437e-8155-25890098bea6,Microsoft Azure,microsoft azure,skills
dice_dc755338-112d-437e-8155-25890098bea6,Group Policy,group policy,skills
dice_dc755338-112d-437e-8155-25890098bea6,LDAP,ldap,skills
dice_dc755338-112d-437e-8155-25890098bea6,Directory Services,directory services,skills
dice_dc755338-112d-437e-8155-25890098bea6,Communication,communication,skills
dice_dc755338-112d-437e-8155-25890098bea6,Collaboration,collaboration,skills
dice_dc755338-112d-437e-8155-25890098bea6,Microsoft,microsoft,skills
dice_dc755338-112d-437e-8155-25890098bea6,Work Ethic,work ethic,skills
dice_dc755338-112d-437e-8155-25890098bea6,Problem Solving,problem solving,skills
dice_dc755338-112d-437e-8155-25890098bea6,Conflict Resolution,conflict resolution,skills
dice_dc755338-112d-437e-8155-25890098bea6,Organized,organized,skills
dice_dc755338-112d-437e-8155-25890098bea6,IT Service Management,it service management,skills
dice_dc755338-112d-437e-8155-25890098bea6,ITIL,itil,skills
dice_dc755338-112d-437e-8155-25890098bea6,Military,military,skills
dice_dc755338-112d-437e-8155-25890098bea6,Law,law,skills
dice_dc755338-112d-437e-8155-25890098bea6,Human Resources,human resources,skills
dice_dc755338-112d-437e-8155-25890098bea6,MASS,mass,skills
dice_dc755338-112d-437e-8155-25890098bea6,Leadership,leadership,skills
dice_dc755338-112d-437e-8155-25890098bea6,Recruiting,recruiting,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Analytics,analytics,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Manufacturing,manufacturing,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Process Engineering,process engineering,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Banking,banking,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,PCR,pcr,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,DNA Sequencing,dna sequencing,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Bioinformatics,bioinformatics,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Database,database,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,SAFE,safe,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Manufacturing Support,manufacturing support,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Chemical Engineering,chemical engineering,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Biochemistry,biochemistry,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Biotechnology,biotechnology,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Molecular Biology,molecular biology,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Management,management,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Assembly,assembly,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,DNA,dna,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Multitasking,multitasking,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Communication,communication,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Attention To Detail,attention to detail,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Supervision,supervision,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Cell Culture,cell culture,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Fluency,fluency,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,English,english,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Microsoft Excel,microsoft excel,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Microsoft PowerPoint,microsoft powerpoint,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Science,science,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Promotions,promotions,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Health Care,health care,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Collaboration,collaboration,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Partnership,partnership,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Military,military,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Cellular,cellular,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Testing,testing,skills
dice_b43356da-2a0a-45e5-b735-ad4bb1e92597,Law,law,skills
dice_81659e7b-aeba-41ce-aac6-9cefb36124ee,Workday Implementation Consultant / Workday Financials Consultant.,workday implementation consultant / workday financials consultant.,skills
dice_81659e7b-aeba-41ce-aac6-9cefb36124ee,Implementation,implementation,skills
dice_81659e7b-aeba-41ce-aac6-9cefb36124ee,Finance,finance,skills
dice_81659e7b-aeba-41ce-aac6-9cefb36124ee,Data Conversion,data conversion,skills
dice_81659e7b-aeba-41ce-aac6-9cefb36124ee,SOX,sox,skills
dice_fd8a9705-1369-45f5-8990-f33df633d9f5,BUSINESS ANALYST,business analyst,skills
dice_fd8a9705-1369-45f5-8990-f33df633d9f5,AGILE,agile,skills
dice_fd8a9705-1369-45f5-8990-f33df633d9f5,WATERFALL,waterfall,skills
dice_fd8a9705-1369-45f5-8990-f33df633d9f5,EPICS,epics,skills
dice_fd8a9705-1369-45f5-8990-f33df633d9f5,USER STORIES,user stories,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Interfaces,interfaces,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Debugging,debugging,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,User Experience,user experience,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,JavaScript,javascript,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Frontend Development,frontend development,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Writing,writing,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Management,management,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Responsive Design,responsive design,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Performance Tuning,performance tuning,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Vue.js,vue.js,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Version Control,version control,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Git,git,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Apache Subversion,apache subversion,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Continuous Integration,continuous integration,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Continuous Delivery,continuous delivery,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Agile,agile,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Collaboration,collaboration,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,JIRA,jira,skills
dice_16e63564-c5ef-4ad6-ab62-470d6bdf9bb0,Confluence,confluence,skills
dice_2ba31a6b-2936-42fb-a9e6-03db603f87ac,JAVASCRIPT,javascript,skills
dice_2ba31a6b-2936-42fb-a9e6-03db603f87ac,lead,lead,skills
dice_2ba31a6b-2936-42fb-a9e6-03db603f87ac,react,react,skills
dice_2ba31a6b-2936-42fb-a9e6-03db603f87ac,Deck.gl,deck.gl,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Innovation,innovation,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,TRM,trm,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Reliability Engineering,reliability engineering,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Reporting,reporting,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Enterprise Architecture,enterprise architecture,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Collaboration,collaboration,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Risk Management,risk management,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,IT Management,it management,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Testing,testing,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Scalability,scalability,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Migration,migration,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Problem Solving,problem solving,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Conflict Resolution,conflict resolution,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Decision-making,decision-making,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Legal,legal,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Risk Assessment,risk assessment,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Computer Networking,computer networking,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,IT Architecture,it architecture,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Emerging Technologies,emerging technologies,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Military,military,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Auditing,auditing,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Information Technology,information technology,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Computer Science,computer science,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Information Systems,information systems,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,CISSP,cissp,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Information Security,information security,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Cloud Computing,cloud computing,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Technical Drafting,technical drafting,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Analytical Skill,analytical skill,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,IT Risk,it risk,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,IT Risk Management,it risk management,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Articulate,articulate,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Threat Modeling,threat modeling,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,OWASP,owasp,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Cyber Security,cyber security,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,NIST 800-53,nist 800-53,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,ISO 9000,iso 9000,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,COBIT,cobit,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Financial Services,financial services,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Data Centers,data centers,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,IaaS,iaas,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Amazon Web Services,amazon web services,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Microsoft Azure,microsoft azure,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Google Cloud,google cloud,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Google Cloud Platform,google cloud platform,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,OpenStack,openstack,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Employment Authorization,employment authorization,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Elasticsearch,elasticsearch,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Management,management,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Regulatory Compliance,regulatory compliance,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Law,law,skills
dice_589c8468-f577-44d2-b940-36c5e323bc45,Screening,screening,skills
